timestamp,frame_number,preprocess_ms,inference_ms,postprocess_ms,fps,objects_detected,alert_active
1773061525.859,63,1.1,103.9,0.3,8.2,0,False
1773061525.970,64,1.2,90.7,0.2,8.3,0,False
1773061526.098,65,1.3,107.8,0.2,8.2,0,False
1773061526.238,66,1.4,120.3,0.2,8.1,0,False
1773061526.340,67,1.2,84.3,0.3,8.2,0,False
1773061526.667,68,0.8,87.5,0.3,7.5,0,False
1773061526.807,69,2.2,121.3,0.3,7.4,0,False
1773061526.915,70,1.5,91.1,0.3,7.4,0,False
1773061527.035,71,1.8,102.3,0.2,7.4,0,False
1773061527.139,72,1.2,88.4,0.2,7.4,0,False
1773061527.251,73,2.2,94.9,0.2,7.7,0,False
1773061527.371,74,1.2,103.8,0.3,7.7,0,False
1773061527.493,75,1.2,104.4,0.2,7.7,0,False
1773061527.596,76,2.2,85.7,0.2,7.7,0,False
1773061527.702,77,1.2,90.0,0.2,7.7,0,False
1773061527.825,78,1.0,105.3,0.2,7.7,0,False
1773061527.933,79,1.1,91.7,0.2,7.8,0,False
1773061528.051,80,1.0,101.5,0.3,7.7,0,False
1773061528.170,81,1.2,102.8,0.2,7.8,0,False
1773061528.274,82,1.0,85.6,0.2,7.9,0,False
1773061528.383,83,1.2,92.0,0.2,7.9,0,False
1773061528.614,84,0.8,81.9,0.2,7.6,0,False
1773061528.725,85,1.0,94.9,0.2,7.6,0,False
1773061528.828,86,1.2,87.2,0.2,7.7,0,False
1773061528.954,87,1.2,111.1,0.2,7.6,0,False
1773061529.077,88,1.4,107.0,0.3,8.3,0,False
1773061529.190,89,1.2,97.6,0.2,8.4,0,False
1773061529.297,90,1.7,90.1,0.2,8.4,0,False
1773061529.412,91,1.6,100.0,0.2,8.4,0,False
1773061529.531,92,1.4,103.1,0.2,8.4,0,False
1773061529.663,93,1.2,116.4,0.3,8.3,0,False
1773061529.796,94,0.8,116.7,0.2,8.2,0,False
1773061529.913,95,1.8,99.3,0.2,8.3,0,False
1773061530.032,96,1.9,102.7,0.2,8.2,0,False
1773061530.144,97,2.2,94.7,0.2,8.2,0,False
1773061530.250,98,1.1,88.6,0.2,8.2,0,False
1773061530.568,99,0.8,80.2,0.2,7.6,0,False
1773061530.679,100,1.8,94.4,0.2,7.6,0,False
1773061530.805,101,2.6,108.4,0.2,7.6,0,False
1773061530.921,102,1.1,99.9,0.2,7.6,0,False
1773061531.049,103,2.0,111.2,0.2,7.5,0,False
1773061531.152,104,1.0,87.2,0.2,7.9,0,False
1773061531.268,105,3.8,97.4,0.2,7.9,0,False
1773061531.397,106,2.1,107.8,0.2,7.8,0,False
1773061531.523,107,0.8,108.6,0.2,7.8,0,False
1773061531.632,108,1.9,91.5,0.4,7.8,0,False
1773061531.734,109,1.1,85.0,0.3,7.9,0,False
1773061531.838,110,3.5,85.6,0.3,7.9,0,False
1773061531.979,111,2.1,123.3,0.2,7.8,0,False
1773061532.083,112,1.8,86.7,0.3,7.8,0,False
1773061532.219,113,1.9,117.1,0.2,7.8,0,False
1773061532.340,114,2.1,102.9,0.2,7.9,0,False
1773061532.444,115,1.7,86.1,0.3,7.9,0,False
1773061532.571,116,2.1,110.1,0.2,7.9,0,False
1773061532.675,117,2.2,86.1,0.3,7.9,0,False
1773061532.803,118,2.2,111.0,0.2,7.8,0,False
1773061532.903,119,1.1,82.3,0.3,8.6,0,False
1773061533.011,120,2.4,90.5,0.2,8.6,0,False
1773061533.112,121,1.7,82.9,0.2,8.7,0,False
1773061533.224,122,2.2,94.8,0.2,8.7,0,False
1773061533.335,123,1.9,93.2,0.2,8.7,0,False
1773061533.437,124,1.0,85.4,0.2,8.8,0,False
1773061533.536,125,1.5,81.4,0.2,8.8,0,False
1773061533.637,126,1.3,83.3,0.2,8.9,0,False
1773061533.738,127,1.9,83.1,0.2,9.0,0,False
1773061533.840,128,1.9,85.2,0.2,9.1,0,False
1773061533.941,129,1.8,83.7,0.3,9.1,0,False
